text	genre	eval_entity_type	name	province	source	url	date	score
Nos hemos hospedado en este hotel varias veces y nos gusta mucho, tanto la atencion del personal como las intalaciones que no tienen nada que envidiar a un hotel con muchas mas estrellas,m las habitaciones son muy amplias limpias y con mucho encanto, la piscina es preciosa parece que estas en medio de la naturaleza con una cascada de agua natural al lado. Ademas el hotel tiene unas salas preciosas que antaño deberian de ser unas salas de baile estraordinarias y que te dejan pasear por ellas sin ningun problema. un hotel para repetir y recomendar a todo el mundo.	review	rural	OYO 144 Hotel Espana	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g608983-d535713-Reviews-OYO_144_Hotel_Espana-Lanjaron_Province_of_Granada_Andalucia.html	2013-9-2	4
Estuve desde el 9 al 16 de septiembre y mi resumen es optimo. Buen servicio y muy atento, sobre todo valentina del restaurante. Algo flojo, las actividades para adultos y el toque de queda a las 23:30. Luces y barra cerradas, demasiado temprano cuando estamos en un hotel de vacaciones. Servicio de snack, podrian mejorarlo y el servicio de entrada al restaurante. Por lo demás, repetiría.	review	beach	Hotel Best Mojacar	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g580270-d287425-Reviews-Hotel_Best_Mojacar-Mojacar_Province_of_Almeria_Andalucia.html	2015-9-2	4
Fue una escapada con mi pareja. Todo ideal, me parece un sitio precioso, y la ciudad más todavía, tiene unas playas fantásticas. Totalmente recomendable, y para los niños hay muchos sitios de entretenimiento que a los padres de vez en cuando les apetece descansar y relajarse. Yo deje a mi niños en la empresa de butterfly-care.com y la verdad que estuvo bastante bien. Disfrutamos como nunca, tanto ellos como nosotros. Repetiría sin duda alguna. Un saludo a todos.	review	beach	NH Marbella	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187439-d275963-Reviews-NH_Marbella-Marbella_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2018-6-2	4
Desde el primer momento Les te recoge del aeropuerto se puede sentir el estrés resbale. Nada es demasiado para el más perfecto de los anfitriones - Les , David y la adorable Jetro.El hotel está situado en un lugar muy tranquilo pero a una corta distancia a pie de todo lo que puedas necesitar. El hotel es bonito, limpio y las habitaciones han sido diseñadas individualmente, deben satisfacer las necesidades de la mayoría de la gente. No puedo recomendar este lugar y sin duda volveremos pronto.	review	urban	L escala Hotel	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g580271-d1500252-Reviews-L_escala_Hotel-Mijas_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2015-10-2	5
Se trata de un hotel clásico, quizá para seguir siendo 5 estrellas debería modernizarse un poco, estuvimos dos días, el primer problema fue que tras la primera noche nos habían invadido las hormigas, eso sí, tras comunicarlo lo limpiaron correctamente, peor fue la segunda noche, cuando tras llevar dos horas durmiendo alguien se puso a aporrear nuestra puerta, era el servicio de habitaciones, se habían confundido de habitación, y a pesar de tener el cartel de no molestar insistieron hasta despertarnos.....	review	nature	Hotel Envia Almeria Spa Golf	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187429-d1211887-Reviews-Hotel_Envia_Almeria_Spa_Golf-Almeria_Province_of_Almeria_Andalucia.html	2014-10-2	2
Casi que no quiero dejar un comentario diciendo lo bueno que este hotel es tan menos personas conocen y no es tan popular! Esta es la tercera visita a este hotel y que mejoran cada año! Este año el nuevo desayuno habitación estaba abierta - encantador ... Este hotel es limpio y bien dirigido, el personal es amable y servicial. No es un 5 * pero una gran relación calidad-precio increíble 2 * que pone algunos hoteles de mayor categoría de vergüenza! Bien Hecho Mena Plaza equipo!	review	beach	Hotel Mena Plaza	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g315917-d1858091-Reviews-Hotel_Mena_Plaza-Nerja_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2014-6-2	5
Nos atendieron bien el día que estuvimos. Las instalaciones estaban limpias y muy correctas y la relación calidad/precio es buena. A mi modo de ver tiene 2 problemas. 1º Todas las habitaciones están en la 1ª planta y no tiene ascensor, con lo cual si todo el equipaje te toca subirlo y bajarlo por las escaleras. 2º El acceso que hay por dentro del hotel para bajar al garaje, es una estrecha escalera de caracol de vértigo, por ahí no se te ocurra bajar con maletas.	review	urban	Hotel Ana Maria	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d238888-Reviews-Hotel_Ana_Maria-Granada_Province_of_Granada_Andalucia.html	2013-2-2	3
Son antem Swopped nuestra semana mallorca una semana aquí y no me decepcionó, la preciosa habitación con vistas al jardín y al mar, un montón de actividades y un personal servicial. señaló que es ex gerente general son antem! Alquiler de coche usado, que es indispensable para todo el año, también busca la zona rentable viajar a y desde el aeropuerto. SERVICIOS, jardines y las habitaciones de la calidad esperada de las ubicaciones de Marriott. Ah, y el sol brilló durante todas las vacaciones. Inconveniente? . . . . . No hay televisión bbc! !	review	beach	Marriott s Playa Andaluza	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187437-d289211-Reviews-Marriott_s_Playa_Andaluza-Estepona_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2016-11-2	4
Hoy hemos comido en el Parador, donde siempre hemos sido agasajados de una forma especial, pero hoy ha sido la excepción que confirma la regla. Un vino de la casa debe ser singular, no un roble del montón, ..... el pescaito de málaga que debe ser la estrella aceitoso incluso...... la pescadilla estaba mala y olía fuerte. Nos hemos quejado y como escucha llover. La torrija, como una piedra. Una lástima,... tardaremos en volver.	review	urban	Parador de Malaga Gibralfaro	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187438-d191216-Reviews-Parador_de_Malaga_Gibralfaro-Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2017-4-2	3
Es un hotel moderno con muy buen atencion por parte del personal. Parking gratuito. Buen desayuno buffet. En la oferta que cogimos incluia cena, todo lo que nos dieron muy rico, a destacar la hamburguesa de salchichon. La cocina es abierta y ves como preparan la comida.El cocinero muy atento con nosotros para saber si nos habia gustado lo que preparaba.La ubicacion del hotel es muy buena si quieres visitar la provincia de Malaga. Esta cerca de Malaga capital con opcion a llegar en transporte publico (25 minutos), y si te desplazas en coche, evitas todo el trafico de entrada y salida a las ciudades costeras.	review	urban	Gce Hoteles	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g1591358-d2285924-Reviews-Gce_Hoteles-Estacion_de_Cartama_Province_of_Malaga_Andalucia.html	2016-9-2	5
El personal muy amable y eficaz. El hotel está en reformas, lo mas nuevo está en las plantas mas superiores. Me tocó la sexta planta, que tenia el mobiliario antiguo, pero estaba muy bien. Era una junior suite que daba justo enfrente de la playa, con balcón, camas grandes, minibar, aire acondicionado, un jacuzzi averiado imposible de arreglar. Me gustó mucho una luz en el baño que daba calor y calentaba el baño. Buena presión de la ducha. Limpieza normal. La animación un poco escasa. El buffet bastante bien, el restaurante lo veo pequeño para las temporadas altas, y la comida normal y variada, aunque había algunos detalles como el arroz que estaba duro. El todo incluido terminaba a las 11 de la noche, un poco pronto, y el restaurante concluía a las 22:30, también temprano.	review	beach	Hotel Portomagno	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g670671-d1191802-Reviews-Hotel_Portomagno-Aguadulce_Roquetas_de_Mar_Province_of_Almeria_Andalucia.html	2018-6-2	4
pasamos unos días en este hotel, las habitaciones limpias, baño grande y limpio, hasta ay todo bien, lo peor el comedor, un caos a la hora del desayuno, ningún día tome café con leche pues la cola como la del autobús en horas puntas, la comida regular, un hotel de cuatro estrellas, no puede poner tartas de mercadona,con todos mis respetos hacia estas tartas,pero cada cosa en su sitio..	review	urban	Hotel Exe Sevilla Palmera	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187443-d1739069-Reviews-Hotel_Exe_Sevilla_Palmera-Seville_Province_of_Seville_Andalucia.html	2016-10-2	3
Este es un hotel muy bien ubicado para una estancia corta. La cama era súper cómoda. Lo negativo fue que no tuvimos agua de cortesía en nuestra primera noche y pide un secador, aunque afortunadamente fue así no mi pelo bastante rápido sin. seca Cuando llegamos, el bar/restaurante al lado de la puerta estaba abarrotada, pero, afortunadamente, el ruido no llevar a nuestra habitación. En general, una estancia agradable. La próxima vez que buscaría un sitio con una piscina al aire libre y espacio aunque!	review	urban	Hotel Parraga Siete	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d2535620-Reviews-Hotel_Parraga_Siete-Granada_Province_of_Granada_Andalucia.html	2017-5-2	4
El hotel está justo en La Seta por lo que te permite dejar el coche y olvidarte (parking 20€/día). Las habitaciones tienen buen colchón aunque las almohadas son muy incómodas y altas. Las paredes de las habitaciones son de papel, nos despertamos a las 5 de la mañana por los ronquidos de la persona de la habitación contigua. La ducha deja mucho de desear, cambios de presión constantes, donde únicamente funciona la función de teléfono de ducha aunque se trata de una cabina con muchas más prestaciones. Un hotel sin más.	review	urban	Hotel Palace Sevilla	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187443-d3485553-Reviews-Hotel_Palace_Sevilla-Seville_Province_of_Seville_Andalucia.html	2018-11-2	3
Es un hotel muy bien situado para hacer turismo e ir de compras. Hay alrededor y cerca mucha oferta gastronómica para cualquier bolsillo. El espacio de las habitaciones es suficiente para que resulte cómodo, incluído el baño.La atención del personal de recepción fue estupenda.El ambiente de serenidad y limpieza que se respira en el hotel choca con el mal olor persistente en el cuarto de baño.Si se viaja con mucho equipaje o pesado tendrán en este hotel un gran inconveniente porque el parking que tienen concertado está a unos 200m y hay que callejear un poco para llegar; toda la zona centro de la ciudad está restringida al tráfico de vehículos no autorizados. Excepto por estos dos inconvenientes, el mal olor del WC y el parking, el hotel nos gustó.	review	urban	Hotel La Casa de la Trinidad	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d1984056-Reviews-Hotel_La_Casa_de_la_Trinidad-Granada_Province_of_Granada_Andalucia.html	2014-5-2	4
Hotel bueno, con habitaciones sencillas un poco pequeñas, pero todo lo necesario para pasar unos dias, esta en una excelente ubicación, 10 min andando para llegar al centro historico. El aparcamiento en la zona es escaso es todo zona azul, pero puedes dejar el coche a 5 min en la otra parte de la avenida. Los trabajadores/ recepcionistas muy amables y atentos, el desayuno es variado y el salón donde se sirve es tranquilo. En el hotel hay un tour con guía que cuesta 3€ con recorrido por toda la judería, totalmente recomendable. Volveré sin dudas a este hotel.	review	urban	Hotel Serrano	CO	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187430-d629092-Reviews-Hotel_Serrano-Cordoba_Province_of_Cordoba_Andalucia.html	2019-1-2	4
Pasamos tres días maravillosos y noches en la Casa Henrietta. El hotel está situado en un hermoso y tranquilo pueblo de Jimena de la Frontera cerca Costa del Sol de España. La habitación era grande y cómoda, con una gran vista del campo. El personal era fantástico, amable y servicial. El hotel tiene un pequeño restaurante con algunas de las mejores tapas que hemos probado en España. Un gran vino.	review	rural	Hotel Casa Henrietta	CA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g672728-d1774694-Reviews-Hotel_Casa_Henrietta-Jimena_de_la_Frontera_Province_of_Cadiz_Andalucia.html	2015-10-2	4
Muy buen hotel y un gran servicio. Hemos tenido un grupo de 56 personas y el trato ha sido espectacular. Gracias a todos los trabajadores de la recepción y restaurante, en especial a Maria Docobo, es un placer encontrarse con personas como tú que tratan a las agencias de viajes con respecto y profesionalidad, de verdad muchas gracias por la tranquilidad que nos habéis transmitido en todo momento y por preocuparos por el más mínimo detalle. Sois unos grandisimos profesionales!!! Nuestros clientes han acabado encantados y nosotros aún más. Repetiremos 150%.	review	urban	Hotel YIT Via Sevilla Mairena	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g1064358-d1892904-Reviews-Hotel_YIT_Via_Sevilla_Mairena-Mairena_del_Aljarafe_Province_of_Seville_Andalucia.html	2018-6-2	5
Nos alojamos aquí por una semana Santa 2012. Gran hotel de estilo boutique, nos encantó. Las habitaciones siempre limpias, desayuno estupendo y la ubicación no podía ser mejor. Está en una calle estrecha peatonal, así que no hay ruido de tráfico. Camine hasta el final de la calle, al otro lado de la calle - el casco antiguo de la ciudad. Caminar hasta el final de la calle, al otro lado de la carretera, la playa! Y estás justo al principio de la ronda del paseo marítimo a Puerto Banús. También caminamos a través del precioso parque de la estación de autobuses y gire la otra manera, caminamos a la enorme centro comercial - aunque ten cuidado - nos gusta caminar, no todo el mundo podía hacerlo. Este hotel era un pequeño oasis. la terraza en la azotea es básico pero con unas vistas - cuando estás tan cerca de la playa por qué cabe quieres una piscina. y la pequeñez del hotel significa que es mucho más personal. Volvería sin duda.	review	urban	Hotel Central	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187439-d529065-Reviews-Hotel_Central-Marbella_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2013-2-2	5
Habitaciones amplias, terraza con vistas principalmente a edificios cercanos. Dispone de camas extra para niños y de cunas. Regular aislamiento de habitaciones anexas. Buen estado de conservación.Tiene una buena wifi, parking con plazas amplias, piscina en la última planta con unas cuantas hamacas alrededor.Iluminación insuficiente en el cuarto de baño, solo dos focos encima del espejo que hacen sombra hasta para afeitarse. Un lavabo.Poco caudal en el grifo del lavabo, por contra bastante caudal en la ducha.	review	urban	Hotel Mainake Costa del Sol	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g667510-d252891-Reviews-Hotel_Mainake_Costa_del_Sol-Torre_del_Mar_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2016-9-2	3
La llegada al hotel a sido fantástica ya que su ingreso es muy cómodo para descargar las maletas. Una vez en Recepción la amabilidad, cortesía y la profesionalidad de su personal es espectacular, particularmente del Sr Jaime Gómez quien pese al volumen de trabajo en aquel momento no a perdido la sonrisa, amabilidad y a sabido indicarme los servicios que ofrece el hotel, sin dejar de mencionar sus especialidades gastronómicas, que más tarde he podido degustar.Las suites juniors son muy interesantes y la relación calidad /precio es muy bueno.Restaurante sencillo donde sus camareros realmente te hacen sentir que eres un cliente especial, en particular el Sr. Jesús, joven, muy brillante y con mucha atención por los detalles. Los arroces son espectaculares.Gracias por haber complementado mi estancia en Sevilla con Vuestra acogedora y amable atención. Volveré sin lugar a dudas.	review	urban	Hotel Vertice Sevilla Aljarafe	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g776188-d607876-Reviews-Hotel_Vertice_Sevilla_Aljarafe-Bormujos_Province_of_Seville_Andalucia.html	2016-7-2	5
Fui porque mi hotel habitual no tenía plazas . Es bastante correcto para viaje de negocios, se puede ir andando a zona de restaurantes para comer o cenar , las habitaciones son amplias y la mía tenía terraza que fue un plus inesperado. El desayuno lo habitual de un hotel. Parque en la misma entrada del hotel que cuenta como 10 plazas .	review	urban	Hotel Los Angeles Spa	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d236986-Reviews-Hotel_Los_Angeles_Spa-Granada_Province_of_Granada_Andalucia.html	2017-4-2	4
El personal muy atento y agradable. Las habitaciones con mucho espacio, la cama muy cómoda. El hotel en general genial, tiene un toque antiguo pero a la vez muy bonito y actualizado. Tiene unos patios interiores con mucho encanto. El desayuno buffet libre continental de los mejores que he visto, mucha variedad y reponen enseguida. En definitiva si vuelvo por Cádiz sin duda volveré.	review	urban	Monasterio De San Miguel Hotel	CA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187434-d254938-Reviews-Monasterio_De_San_Miguel_Hotel-El_Puerto_de_Santa_Maria_Costa_de_la_Luz_Andalucia.html	2017-4-2	5
Lo mejor del hotel es la ubicación, sin duda. Las habitaciones son pequeñas y bien necesitan una reforma. Nos coincidió con un fin de semana de mucho ajetreo, era la fiesta de las cruces, y el precio de la habitación era de 95€. La relación calidad precio es mala pero alojarse en el centro de Córdoba en fechas señaladas es lo que tiene. Los patios son agradables para tomar algo después del ajetreo de la visita a la ciudad. El personal de recepción muy servicial y atento.	review	urban	Hotel Los Patios	CO	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187430-d647070-Reviews-Hotel_Los_Patios-Cordoba_Province_of_Cordoba_Andalucia.html	2016-5-2	3
El dia 4 de Agosto me hospede durante una noche,contrate garaje para el coche,con lo cual ellos muy amablemente me dijeron que se encargarian del coche.Al dia siguiente me devolvieron el coche bastante rayado la parte derecha,les llame y empezaron a decir que ellos no habian sido,y yo les dije que el coche les di totalmente impecable.¡Ah por ultimo no se donde lo llevaron el coche.	review	urban	Reina Cristina Hotel	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d234536-Reviews-Reina_Cristina_Hotel-Granada_Province_of_Granada_Andalucia.html	2008-8-2	1
Nos alojamos es este hotel hace una semana y se celebraba el día de San Valentín. Fuimos en un grupo organizado por agencia y la verdad que muy bien de precio y el trato por parte de todo el personal del hotel de 10. El director se presentó a todo el grupo y todo estupendo. Las instalaciones y las habitaciones cuidadas y limpias.La nuestra con vistas al mar asi que muy bien. El buffet variado aunque alguna hamburguesa o pizza me hubiera gustado.	review	beach	Hotel Almerimar	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g658698-d234251-Reviews-Hotel_Almerimar-Almerimar_Province_of_Almeria_Andalucia.html	2018-2-2	5
Clientes que hacen una reserva para "un día" el pequeño se pone el día de antes enfermo con 40 de fiebre (lleva una semana) y no permiten cancelar la reserva ni cambiar la fecha por otro día (con informes del hospital) del mes siguiente cuando esa era la primera opción que nos daban. Gracias por su trato tan amable a nuestros clientes, he de decirles que en ninguna ocasión mandaremos a clientes nuestros a su hotel, aunque las normas sean normas primero esta la honestidad y el trato humano y de eso ustedes tenéis poco. Que tenga un buen día.	review	beach	Hotel Victoria Playa	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g608988-d535734-Reviews-Hotel_Victoria_Playa-Almunecar_Province_of_Granada_Andalucia.html	2019-2-2	1
Nos dijo sólo una noche pero si pudiera, me hubiera quedado más tiempo. Molino del Puente es un lugar fácil para ser. . . . . Elaine y su personal es muy amable y el cóctel de bienvenida champagne hace cosas con un buen comienzo. Nos alojamos en la habitación 5. Muy limpio. Gran colchón (cubierta de espuma con memoria) y grande, baño bien equipado (un montón de agua caliente). Recomiendo reserva para la cena, que se suma a la experiencia y significa no tener que conducir a ningún lugar. Los propietarios han creado un ambiente maravilloso, muy "casa del hogar" y relajado. Estoy segura de que es altamente orquestado y dirigido detrás de las escenas, y todo el crédito a los propietarios por lo que han logrado. Quizás porque he estado en la industria de la hospitalidad para mí por muchos años que me miráis de cerca cómo se hacen las cosas. Los felicito de todo corazón.	review	rural	Hotel Molino Del Puente Ronda	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g265784-d589862-Reviews-Hotel_Molino_Del_Puente_Ronda-Ronda_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2017-5-2	4
Mi marido y yo pasamos un fin de semana inolvidable en el Parador de Granada. Me encantó la sensación de tranquilidad que trasmite. Disfrutamos de sus cuidados jardines, del aperitivo en la terraza con vistas al Generalife, del patio... La puerta de entrada es tan especial! La comida deliciosa y el personal muy atento y agradable. Destaca la amabilidad y dedicación de Pepe. Repetiremos!	review	nature	Parador de Granada	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d276463-Reviews-Parador_de_Granada-Granada_Province_of_Granada_Andalucia.html	2015-11-2	5
Se nos calló un mito, otra perdida mas con el Covid, era nuestra cadena por excelncia para pasar las vaciones en la playa, cercania a las playas, buen servicio, buena comida de precio elevado, este año con el covid, se ha dado la vuelta, colas para todo, mal servicio, comida deficiente y precio bajo. El todo incluido tiene dos opciones, el imperial incluye todo y todas las clases de bebidas y snack que tienen, pero con las colas que se formaban, se te quitaban las ganas de ir a pedir nada. Desde nuestra ultima visita al hotel, han realizado unos toboganes nuevos, que hacen las delicias de los jovenes y no tan jovenes, esto bien, el spa una decepción tambien, entre los equipos apagados por covid y la dejadez en las instalaciones, se terminan de quitar las ganas de volver, una pena la verdad.	review	beach	Playacartaya Aquapark Spa Hotel	HU	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g562811-d567907-Reviews-Playacartaya_Aquapark_Spa_Hotel-Cartaya_Province_of_Huelva_Andalucia.html	2020-11-2	3
Hotel situado a 10 minutos o menos de la Plaza de Toros, pequeño, con un trato excelente, cuidan al detalle todo lo que necesitas, el desayuno está bien, zumo de naranja natural, excelente jamón, quizá le sobre bolleria industrial y le falte unos huevos revueltos. Todo el hotel muy cómodo, con buena calefacción, silencioso,el parkin un poco caro, 14,95€. El wifi funciona en las habitaciones.	review	urban	Hotel Sevilla	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g265784-d2642602-Reviews-Hotel_Sevilla-Ronda_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2017-11-2	4
Nuestra estancia fue espectacular. Hotel muy bonito en pleno corazón histórico de Sevilla, habitación muy cómoda y lo que más nos gustó fue poder disfrutar de un gran jacuzzi en la azotea del hotel, con la Giralda de fondo, como si de una postal se tratara. Por otro lado, el anfitrión nos trató estupendamente y estuvo atento a todo lo que necesitábamos en todo momento. Debido al covid no había opción de cenar en el hotel, así que pedimos un delivery y nos prepararó una mesa al lado de la habitación. Recomendable 100%.	review	urban	El Rey Moro Hotel Boutique	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187443-d940175-Reviews-El_Rey_Moro_Hotel_Boutique-Seville_Province_of_Seville_Andalucia.html	2020-12-2	5
En general bastante bien, personal muy atentos, sobre todo en la cafeteria y destacar la simpatia, paciencia y buen humor de Juanma, animador que nos ha acompañado los diez dias que hemos estado en el hotel. La parte negativa, que hacia mucho frio en todo el hotel, siempre corrientes de aires que hacian la estancia desagradable sobre todo en la cafeteria, habia que estar con el abrigo puesto por que no se podia parar de frio. En el comedor,, poca variedad y la vajilla sucia y con restos de comida. Los ultimos dias que ha habia poca gente, recortaron mas la variedad y calidad. Esta bastante alejado para ir sin transporte, en este sentido resulta un poco incomodo. El aparcamiento estupendo y las habitaciones muy amplias y comodas.	review	beach	Holiday World Village Hotel	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g562812-d620408-Reviews-Holiday_World_Village_Hotel-Benalmadena_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2018-3-2	3
Es un lugar exquisito dónde se come de maravilla la comida es de calidad ,los camareros son grandes profesionales, un lugar céntrico y de calidad sin lugar a dudas lo mejor de Jaén ,los productos son de marca y por supuesto de primeras marcas sin lugar ha dudas es un hotel de calidad y precio.El trato es sorprendente le doy un 10.Tienen un chilao como no lo hay en Jaén con unas vistas espectaculares además de discoteca etc ,etc.	review	urban	Hotel Condestable Iranzo	JA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g315916-d273920-Reviews-Hotel_Condestable_Iranzo-Jaen_Province_of_Jaen_Andalucia.html	2017-11-2	5
Hicimos la reserva de dos habitaciones para cuatro personas el viernes, para pasar solo la noche del sábado, ya que al día siguiente seguíamos ruta hacia La Manga. Cogimos una oferta a través de booking y la relación calidad/precio ha sido excelente. Hotel que no está lejos del centro, al que se puede ir dando un agradable paseo. El personal de recepción es muy amable. No sabría decir quien de los dos recepcionistas es mejor, si Miguel o Ismael, ya que el trato de ambos fue exquisito. Las habitaciones y el resto de las instalaciones muy limpias. Nada que objetar.El bar restaurante que está anexo es buen sitio para desayunar y tapear. Realmente recomendable.	review	rural	Hotel Mari Carmen	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g608987-d2269712-Reviews-Hotel_Mari_Carmen-Guadix_Province_of_Granada_Andalucia.html	2015-5-2	4
Reservé una habitación superior para 3 adultos. Pero cuando nos registramos allí fue una agradable sorpresa esperando por nosotros. Bonita habitación contigua (suite). Así, nuestra hija conseguir su propio espacio con una cama, un sofá y una televisión. El hotel en sí no está en el corazón de Marbella, pero es muy agradable. Con un muy buen desayuno servido hasta las 11 de la mañana. A diez minutos a pie de la carretera de la playa y a unos 25 minutos de la Ciudad Vieja. El personal era amable y educado. Algunos problemas solucionado rápido y sencillo. Si (cuando) volvamos a Marbella, este es un número de opción.	review	beach	NH Marbella	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187439-d275963-Reviews-NH_Marbella-Marbella_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2017-3-2	5
Fabulosa visita Árabe su entorno y su magia Nadie se puede imaginar lo FANTÁSTICO del entorno. Tiene encanto, nos alojamos una noche y nos acordaremos toda la vida. Andando hacia el hotel, el entorno te va sumergiendo en la magia de su ubicación. Sabes lo bonito que es perderse en su interior, es una Medina en pequeño. Totalmente sumergido en el tiempo con decoración y cuidado exquisito. Insuperable el trato del personal. Cádiz alberga tesoros en lugares recónditos y este es uno de ellos Ahora sé que volveré!!!	review	rural	Hotel La Casa del Califa Hotel	CA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g677776-d259888-Reviews-Hotel_La_Casa_del_Califa_Hotel-Vejer_de_la_Frontera_Province_of_Cadiz_Andalucia.html	2018-11-2	5
Un fin de semana, donde todo fue muy agradable, llegamos más tarde de la hora y no hubo ningún problema, incluso nos habían reservado una plaza de garaje que al final no utilizamos y tampoco hubo problema. La habitación estaba muy limpia, el aire centralizado funcionaba de maravilla, el servicio de infusiones y el desayuno estaba como esperaba, sin grandes alardes pero correcto (pan, bollería industrial, bollería casera, algo de fruta, zumo, yogurt, infusiones varias, café, leche, tomate triturado, jamón york, queso, paté, crema de jamón, mermelada y mantequilla), el cuarto de baño de la habitación con toallas, secador de pelo y vasos de cristal, dispensador de jabón en la ducha y pastilla de jabón en el lavabo.	review	rural	Hotel Hospederia San Francisco	CO	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g776116-d3726847-Reviews-Hotel_Hospederia_San_Francisco-Priego_de_Cordoba_Province_of_Cordoba_Andalucia.html	2018-1-2	4
Lo mejor la ubicación, con buenos accesos a Sierra Nevada, posibilidades de senderismo, media montaña y montaña, así como la atención y el trato de sus empleados. Lo peor, el mantenimiento en general y el mal gusto en pintar de marrón la madera que deberia estar barnizada, bufet bastante pobre en segundos platos y desayuno, bien en ensaladas y postres El arbolado de la piscina lo deberian recortar, no entra el sol en la zona de cesped y piscina.	review	nature	Hotel Santa Cruz	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g1028186-d7736279-Reviews-Hotel_Santa_Cruz-Guejar_Sierra_Province_of_Granada_Andalucia.html	2014-9-2	3
Realmente INMEJORABLE. Lo mejor sin duda el servicio y trato recibido, empezando por las limpiadoras cuidando el mínimo detalle, ( como por ejemplo adornar la cuna de mi bebé con sus peluches), hasta los camareros del Buffett. Lo mejor del hotel es k te hacen sentir como si estuvieses en familia... un 10 x todos incluido al socorrista. Volveré sin duda.	review	urban	DoubleTree by Hilton Islantilla Beach Golf Resort	HU	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g644306-d282763-Reviews-DoubleTree_by_Hilton_Islantilla_Beach_Golf_Resort-Islantilla_Costa_de_la_Luz_Andalucia.html	2018-10-2	5
El personal de la Casona de Calderón era amable y servicial. El edificio es realmente hermoso. Nuestra habitación tenía 2 x 3 / 4 camas juntas y arriba era una cama doble que nuestra hija adolescente utilizada. La habitación estaba hermosamente decorada. Lo único negativo era el agua en el baño olía mal. Y la puerta de nuestra habitación temblaban constantemente. La habitación no estaba insonorizada, así que podíamos oír las conversaciones de todos los demás. Nos encantó pasear por la ciudad y comer en los restaurantes locales. La gente es increíblemente amable y hospitalario y nos encantaría volver de nuevo.	review	urban	La Casona de Calderon	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g667005-d1178386-Reviews-La_Casona_de_Calderon-Osuna_Province_of_Seville_Andalucia.html	2017-2-2	4
